red,blue,green,orange,google,lisp,domain,little
0.540582271197,0.484770677562,0.522155478549,0.648732125942,1.03955510475,2.14349800582,2.20206282042,0.87610089364
0.718431081491,0.701322570318,0.756677447033,0.718307425739,0.924750886709,0.822850990932,0.854261910992,0.822894957818
0.801157653997,0.726600012148,0.741453418698,0.836724767176,0.887759226957,0.956155700748,0.892199830916,0.753867704679
0.725178969183,0.540712862643,0.72543918779,0.388311028724,1.03565782829,0.844911469187,2.06950971799,0.847717893075
0.544242996454,0.465698620296,0.562711683478,0.620732802873,0.867193036664,0.970546093555,0.842842619901,0.720728140691
0.503065957793,0.539118656484,0.543126396221,0.632541081931,0.848462037383,0.924477401051,0.819073108045,0.727439716135
0.917126793423,0.950724681003,0.872036092226,0.855454658932,0.899490539407,0.592758455615,0.804389061018,0.740950681957
